ID,Name_lang
23966,Превращение Джеклик
23967,Дракононья погибель
23968,Бросок жидкого огня
23969,Бросок жидкого огня
23970,Бросок жидкого огня
23971,Призывание жидкого огня
23972,Пламень
23973,Самоукореннение
23974,Вызов бесноватых кровососущих нетопырей
23975,Create iCoke Prize Voucher
23978,Скорость
23979,Гнев небес
23989,Готовность
23990,Предмет - небольшое повышение скорости бега
23991,Поглощение урона
23992,Сопротивление огню
23998,Create Zul'Gurub Talisman WAR R1 DND
23999,Create Zul'Gurub Talisman WAR R2 DND
24000,Create Zul'Gurub Talisman WAR R3 DND
24001,Create Zul'Gurub Talisman WAR R4 DND
24002,Успокоительный яд
24003,Успокоительный яд
24004,Сон
24005,Пища
24006,Дар урожая
24007,Zul'Gurub Talisman PAL R1 DND
24008,Zul'Gurub Talisman PAL R2 DND
24009,Zul'Gurub Talisman PAL R3 DND
24010,Zul'Gurub Talisman PAL R4 DND
24011,Отравляющий плевок
24012,Create Zul'Gurub Talisman PRT R1 DND
24013,Create Zul'Gurub Talisman PRT R2 DND
24014,Create Zul'Gurub Talisman PRT R3 DND
24015,Create Zul'Gurub Talisman PRT R4 DND
24016,Обнаружить слабое место
24017,Создание ящика ресурсов из Арати
24018,Шквал топора
24019,Шквал топора
24020,Шквал топора
24021,Антимагический щит
24022,Кольцо очищения
24023,Рывок
24024,Ненадежное варево
24038,Create Zul'Gurub Talisman MAG R1 DND
24039,Create Zul'Gurub Talisman MAG R2 DND
24040,Create Zul'Gurub Talisman MAG R3 DND
24041,Create Zul'Gurub Talisman MAG R4 DND
24042,Тестовый молот
24043,Тест неистовства
24044,Create Zul'Gurub Talisman WLK R1 DND
24045,Create Zul'Gurub Talisman WLK R2 DND
24046,Create Zul'Gurub Talisman WLK R3 DND
24047,Create Zul'Gurub Talisman WLK R4 DND
24048,Крутящийся пробег
24049,Прокалывание
24050,Импульс духа
24051,Импульс духа
24052,Вызов духа вуду
24053,Сглаз
24054,Уменьшение
24055,Create Zul'Gurub Talisman DRU R1 DND
24056,Create Zul'Gurub Talisman DRU R2 DND
24057,Растерянный
24058,Освобождение жабы
24059,Create Zul'Gurub Talisman DRU R3 DND
24060,Create Zul'Gurub Talisman DRU R4 DND
24061,"Выполнение задания котловины Арати, 4 баз."
24062,Взрыв жабы
24063,Болезнетворное облако
24064,"Выполнение задания котловины Арати, 5 баз."
24065,Взрыв жабы
24066,Взрыв жабы
24067,Create Zul'Gurub Talisman SHM R1 DND
24068,Create Zul'Gurub Talisman SHM R2 DND
24069,Create Zul'Gurub Talisman SHM R3 DND
24070,Create Zul'Gurub Talisman SHM R4 DND
24071,Шквал топора
24072,Create Zul'Gurub Talisman ROG R1 DND
24073,Create Zul'Gurub Talisman ROG R2 DND
24074,Create Zul'Gurub Talisman ROG R3 DND
24075,Create Zul'Gurub Talisman ROG R4 DND
24076,Create Zul'Gurub Talisman HUN R1 DND
24077,Create Zul'Gurub Talisman HUN R2 DND
24078,Create Zul'Gurub Talisman HUN R3 DND
24079,Create Zul'Gurub Talisman HUN R4 DND
24080,Копия касания смерти
24081,Вызов порождения Мар'ли
24082,Высидеть паучье яйцо
24083,Высидеть яйцо
24084,Деморализующий визг
24085,Визуальный эффект превращения
24086,Рост
24087,Рост
24088,Полный рост
24089,Полный рост
24090,Небольшое повышение скорости
24091,Жилет Кровавой Лозы
24092,Поножи Кровавой Лозы
24093,Сапоги Кровавой Лозы
24094,Выкройка: жилет Кровавой Лозы
24095,Выкройка: поножи Кровавой Лозы
24096,Выкройка: сапоги Кровавой Лозы
24097,Яд
24098,Copy of Bind
24099,Ядовитый град
24101,Подношения Грому от троллей
24102,Подношения Грому от тауренов
24103,Подношения Грому от нежити
24104,Подношения Грому от орков
24105,Людское приношение Утеру
24106,Гномье приношение Утеру
24107,Дворфийское приношение Утеру
24108,Приношение Утеру от ночных эльфов
24109,Увеличение
24110,Опутывающие сети
24111,Разъедающий яд
24112,Ядовитый шок
24121,Изначальный жакет из кожи летучей мыши
24122,Изначальные перчатки из кожи летучей мыши
24123,Изначальные наручи из кожи летучей мыши
24124,Кираса Кровавого тигра
24125,Наплечники Кровавого тигра
24126,Выкройка: изначальный жакет из кожи летучей мыши
24127,Выкройка: перчатки из кожи древней летучей мыши
24128,Выкройка: изначальные наручи из кожи летучей мыши
24129,Выкройка: кираса Кровавого тигра
24130,Выкройка: наплечники Кровавого тигра
24131,Жало виверны
24132,Жало виверны
24133,Жало виверны
24134,Жало виверны
24135,Жало виверны
24136,Кираса кровавого духа
24137,Наплечники кровавого духа
24138,Рукавицы кровавого духа
24139,Кираса темного духа
24140,Поножи темного духа
24141,Наплечники темного духа
24142,Чертеж: кираса кровавого духа
24143,Чертеж: наплечники кровавого духа
24144,Чертеж: рукавицы кровавого духа
24145,Чертеж: кираса темного духа
24146,Чертеж: поножи темного духа
24147,Чертеж: наплечники темного духа
24148,Явление Силы
24149,Явление Силы
24150,Запал жального залпа
24151,Печать синкретиста
24152,Корни хлыстня
24153,Объятия Смерти
24154,Зов Сокола
24155,Неусыпные узы вуду
24156,Явление Прозрения
24157,Наговор худу
24158,Пророческая аура
24159,Прикосновение анимиста
24160,Печать синкретиста
24161,Объятия Смерти
24162,Зов Сокола
24163,Неусыпные узы вуду
24164,Явление Прозрения
24165,Наговор худу
24167,Пророческая аура
24168,Прикосновение анимиста
24169,Превращение Текала
24170,Ловушка хлыстня
24171,Воскресение - визуальный эффект
24172,Инициатор Текала
24173,Воскрешение
24178,Воля Хаккара
24179,Создание печати Рассвета
24180,Задание - Импульс превращения
24181,Котловина Арати Орды
24182,Альянс котловина Арати
24183,Вызов Зулианских стражей
24184,Servant of Hakkar DND
24185,Кровожадность
24186,Создание ауры Зула
24187,Когти
24188,Улучшенный молот правосудия
24189,Тычок Силы
24190,Превращение Арлокк
24191,Улучшенное слово силы: щит
24192,Молниеносный выпад
24193,Рывок
24194,Подношение Утера
24195,Подношения Грому
24196,Повышение урона от заклинания 47
24197,Увеличение урона заклятия на нежить 48
24198,Руна Рассвета
24199,Отпор 35
24201,Создание руны Рассвета
24202,Создание сердца Хаккара - провал
24203,Отлучение Сердца Хаккара
24204,Взрыв Сердца Хаккара
24205,Половинное исцеление
24206,Эффект половинного исцеления
24207,Адское Пламя визуальный эффект
24208,Великое исцеление
24209,Великое исцеление
24210,Метка Арлокк
24211,Метка Арлокк
24212,Слово Тьмы: Боль
24213,Накинуться
24214,Сердце Хаккара - Молтор бросает сердце
24215,Создание сердца Хаккара - взрыв
24217,"Задание - сердце Хаккара, визуальный эффект ритуального заклинания"
24218,Test Power Bonus (Cat)
24219,Test Critical Bonus
24221,Задание -
24222,Исчезновение: визуальный эффект
24223,Исчезновение
24225,Изнеможение
24226,Увеличенное отношение
24228,Исчезновение
24229,Исчезновение
24230,Исчезновение
24231,Исчезновение
24232,Исчезновение
24233,Исчезновение
24235,Супер-Инвис
24236,Вихрь
24237,Кладбищенский телепорт 
24238,Test Rip
24239,Молот гнева
24240,Появление - красная молния
24241,Обезглавить
24242,Стремительный ящер Раззаши
24243,Повышение урона от заклинания 840
24244,Расти!
24245,Нанизывание голов
24246,Вызов Зулианского хищника
24247,Вызов Зулианских хищников
24248,Copy of Ferocious Bite
24249,Вызов Зулианских ловцов
24250,Вызов Зулианского ловца
24251,Зулианская ломтерезка
24252,Стремительный зулианский тигр
24253,Graveyard Teleport Test
24254,Шипение змеи
24255,Изначальное благословение
24256,Primal Blessing Trigger DND
24257,Крушащий удар Джеклика
24258,"Задание - герой троллей, вызов, визуальный эффект"
24259,Запрет чар
24261,Зомбирование
24262,Вызов зомбирующего тотема
24263,UNUSED Quest - Create Empowered Mojo Bundle
24264,Угасание
24265,Пчелы-убийцы!
24266,Амулет безумия Гурубаши
24267,Амулет безумия Гурубаши
24268,Стимулятор мозга Марли
24274,Молот гнева
24275,Молот гнева
24276,Молот гнева
24277,Молот гнева
24278,Молот гнева
24279,Punctured Voodoo Doll DRU DND
24280,Punctured Voodoo Doll HUN DND
24281,Punctured Voodoo Doll ROG DND
24282,Punctured Voodoo Doll MAG DND
24283,Верный шаг
24284,Punctured Voodoo Doll PRT DND
24285,Punctured Voodoo Doll PAL DND
24288,Punctured Voodoo Doll SHM DND
24289,Punctured Voodoo Doll WAR DND
24290,Punctured Voodoo Doll WLK DND
24291,Убийство драконов 48
24292,Убийство драконов 117
24293,Убийство монстров
24294,Убийство монстров
24295,Убийство монстров
24296,Молниеносные рефлексы
24297,Молниеносные рефлексы
24300,Похищение жизни
24301,Умение рыболова +35
24302,Леска из этерний
24303,Рыбная ловля
24304,Задание - создать наживку на грязнотинника
24306,Иллюзии Джин'до
24307,Тень Джиндо - постоянное действие
24308,Вызов тени Джин'до
24309,Могущественный исцеляющий идол
24310,Могущественный исцеляющий идол
24311,Могущественный исцеляющий идол
24312,Новый уровень
24313,Тень - визуальный эффект
24314,Угрожающий взгляд
24315,Рывок
24316,Гильотина
24317,Раскол брони
24318,Исступление
24319,Вызов ядовитого облака
24320,Ядовитая кровь
24321,Ядовитая кровь
24322,Кровавый насос
24323,Кровавый насос
24324,Кровавый насос
24325,Заклинание стоянки Пэгла - создание наживки на грязнотинника
24326,Хлопушка Газ'ранки
24327,Насылание безумия
24328,Порченая кровь
24331,Глубокая рана
24332,Глубокая рана
24333,Накинуться
24334,Кислотный плевок
24335,Жало виверны
24336,Жало виверны
24337,Внезапный удар
24339,Заразный укус
24340,Метеор
24341,Оживление
24342,Исчезновение Скованного Духа
24343,Вызов скованного духа
24344,Аура повелителя крови
24345,Аура повелителя крови
24346,Copy of Master Angler
24347,Лучший удильщик
24348,Рывок гепарда
24349,Вызов ящера Повелителя Крови
24350,Безопасное падение
24351,Сопротивляемость страху 4
24352,Неистовство девизавра
24353,Первобытный инстинкт
24354,Благословение четок
24355,Питье
24356,Очки Кровавой Лозы
24357,Линза Кровавой Лозы
24358,Чертеж: очки Кровавой Лозы
24359,Чертеж: линза Кровавой Лозы
24360,Больший спокойный сон
24361,Регенерация
24362,Улучшение владения 1H кистевым оружием
24363,Восполнение маны
24364,Живая свобода действий
24365,Зелье крови волшебника
24366,Сильное зелье спокойного сна
24367,Зелье актерства
24368,Сильнейшее зелье тролльей крови
24369,Рецепт: зелье крови волшебника
24370,Рецепт: сильное зелье спокойного сна
24372,Рецепт: зелье неудержимости
24373,Рецепт: сильнейшее зелье тролльей крови
24374,Огненный шар
24375,Громовая поступь
24376,Открытие лазурной сумки
24377,Уничтожение Блестяшки
24378,Боевое исступление
24379,Восстановление
24382,Дух Занзы
24383,Скорость Занзы
24384,Концентрат манго
24386,Улучшенный дух обезьяны
24387,Улучшенный дух обезьяны
24388,Повреждение мозга
24389,Огонь Хаоса
24390,Открытие
24391,Открытие
24392,Ледяная живость
24393,Тестовый удар
24394,Устрашение
24395,Звериный гнев
24396,Звериный гнев
24397,Звериный гнев
24399,Сапоги из черного железа
24400,Чертеж: сапоги из черного железа
24401,Test Pet Passive
24402,Оглушенный
24405,Энергия Льда
24406,Улучшенное лечение питомца
24407,Превосходство
24408,Рывок
24409,Полевой паек котловины Арати
24410,Паек из Котловины Арати
24411,Увеличенный паек воина котловины Арати
24412,Первая помощь
24413,Первая помощь
24414,Первая помощь
24415,Замедление
24416,Высшие аспекты
24417,Блеск Занзы
24418,Рецепт сытной похлебки из кроколиска
24419,Рецепт: сытная похлебка из кроколиска
24420,Перстень безмятежности Зандалара
24421,Магический перстень Зандалара
24422,Перстень могущества Зандалара
24423,Визг
24424,Визг
24425,Дух Зандалара
24426,Увеличение рейтинга критического эффекта заклинаний светлой магии
24427,Бриллиантовая фляжка
24428,Улучшенное подрезание сухожилий
24429,Улучшенная Антимагия
24430,Улучшенный огненный ливень/ливень адского пламени
24431,Улучшенный вихрь
24432,Улучшенная симуляция смерти
24433,Улучшенный гнев/звездный огонь
24434,Улучшенный пинок
24435,Похищение жизни
24436,Copy of Improved Mana/Health Totems
24437,Пиявка-кровосос
24438,Боевой крик
24439,Сопротивление огню
24440,Сопротивление огню
24441,Сопротивление огню
24442,Сопротивление огню
24443,Улучшенное воскрешение питомца
24444,Сопротивление огню
24445,Сопротивление огню
24446,Сопротивление магии льда
24447,Сопротивление магии льда
24448,Сопротивление магии льда
24449,Сопротивление магии льда
24450,Крадущийся зверь
24451,Крадущийся зверь
24452,Крадущийся зверь
24453,Крадущийся зверь
24454,Крадущийся зверь
24455,Крадущийся зверь
24456,Улучшенный устрашающий крик
24457,Благодатный Свет небес
24458,Удар Тени
24459,Удар Тени
24460,Улучшенное благословение
24461,Улучшенный Ледяной шок
24462,Улучшенная молния
24463,Сопротивление огню
24464,Сопротивление огню
24465,Улучшенный контузящий выстрел
24466,Изгнание
24467,Улучшенное жало змеи
24468,Сопротивление огню
24469,Улучшенная слепота
24470,Сопротивление огню
24471,Улучшенное потрошение и рваная рана
24472,Сопротивление огню
24473,Сопротивление магии льда
24474,Уничтожение стражей
24475,Сопротивление магии льда
24476,Сопротивление магии льда
24477,Сопротивление магии льда
24478,Сопротивление магии льда
24479,Улучшенный волшебный огонь
24480,Улучшенный звездный огонь
24481,Сопротивление магии льда
24482,Улучшенное сокрушение и священный огонь
24483,Улучшенный контроль над разумом
24484,Сопротивление магии льда
24485,Сопротивление магии льда
24486,Улучшенная порча
24487,Улучшенный лик смерти
24488,Сопротивление темной магии
24489,Улучшенный чародейский интеллект
24490,Сопротивление темной магии
24491,Улучшенный огненный столб
24492,Сопротивление силам природы
24493,Сопротивление тайной магии
24494,Сопротивление силам природы
24495,Сопротивление тайной магии
24497,Сопротивление тайной магии
24498,Бриллиантовый свет
24499,Энергетический щит
24500,Сопротивление тайной магии
24501,Сопротивление тайной магии
24502,Сопротивление силам природы
24503,Сопротивление силам природы
24504,Сопротивление силам природы
24505,Сопротивление темной магии
24506,Сопротивление темной магии
24507,Сопротивление темной магии
24508,Сопротивление тайной магии
24509,Сопротивление тайной магии
24510,Сопротивление тайной магии
24511,Сопротивление силам природы
24512,Сопротивление силам природы
24513,Сопротивление силам природы
24514,Сопротивление темной магии
24515,Сопротивление темной магии
24516,Сопротивление темной магии
24517,Сопротивление силам природы
24518,Сопротивление темной магии
24519,Сопротивление тайной магии
24520,Сопротивление тайной магии
24521,Сопротивление тайной магии
24522,Сопротивление тайной магии
24523,Сопротивление силам природы
24524,Сопротивление силам природы
24525,Сопротивление силам природы
24526,Сопротивление темной магии
24527,Сопротивление темной магии
24528,Сопротивление темной магии
24529,Узы духа
24530,Огонь Скверны
24531,Восстановление способностей
24532,Прилив сил
24533,Выносливость
24534,Выносливость
24535,Выносливость
24536,Выносливость
24537,Выносливость
24538,Выносливость
24539,Выносливость
24540,Выносливость
24541,Выносливость
24542,Краткое целительное прикосновение
24543,Массовое разрушение
24544,Чародейское могущество
24545,Природная броня
24546,Быстрое исцеление
24547,Природная броня
24548,Природная броня
24549,Природная броня
24550,Природная броня
24551,Природная броня
24552,Природная броня
24553,Природная броня
24554,Природная броня
24555,Природная броня
24556,Природная броня
24557,Природная броня
24558,Природная броня
24559,Природная броня
24560,Природная броня
24561,Природная броня
24562,Природная броня
24563,Природная броня
24565,Природная броня
24566,Природная броня
24567,Природная броня
24568,Природная броня
24569,Природная броня
24570,Природная броня
24571,Кровавое неистовство
24573,Смертельный удар
24574,Хрупкие доспехи
24575,Хрупкие доспехи
24576,Всецветный летун
24577,Визг
24578,Визг
24579,Визг
24580,Визг
24581,Визг
24582,Визг
24583,Яд скорпида
24584,Яд скорпида
24585,Похищение жизни
24586,Яд скорпида
24587,Яд скорпида
24588,Яд скорпида
24589,Яд скорпида
24590,Хрупкие доспехи
24591,Профессиональное снятие шкур
24592,Узы духа
24593,Заклинание стоянки Пэгла - создание блеска и плеска
24594,Очарование
24595,Повышение урона от заклинания 24
24596,Пьяный яд
24597,Неистовый вой
24598,Вызов паука-быстронога Раззаши
24599,Неистовый вой
24600,Кружение паутины
24601,Официальное сообщение - вызов другой цели
24602,Создание сердца Хаккара - создание круга
24603,Неистовый вой
24604,Неистовый вой
24605,Неистовый вой
24607,Неистовый вой
24608,Неистовый вой
24609,Неистовый вой
24610,Сломанная бобина Лютика
24611,Огненный шар
24612,Огненный столб
24614,Поглощающие тени
24615,Поглощающие тени
24616,Удар Тени
24617,Кровавая воронка
24618,Похищение жизни
24619,Высасывание души
24620,Портал Безумия
24621,Портал Безумия
24622,Вызов сумасшедших демонов Бездны
24623,Вызов ван Клифа
24624,Вызов Мутануса Пожирателя
24625,Вызов Аку'май
24626,Вызов мастера-канонира Вилли
24627,Вызов почтальона Мэлоуна
24628,Вызов Амненнара Хладовея
24629,Природная броня
24630,Природная броня
24631,Природная броня
24632,Природная броня
24633,Природная броня
24634,Природная броня
24635,Протрезвение
24636,Выносливость
24637,Создание утешительная ленточка Ущелья Песни Войны
24638,Орда Песня Войны CTF флаг
24639,"Альянс лощина Песни Войны, захват флага, флаг"
24640,Яд скорпида
24641,Яд скорпида
24642,Долина Альтерака Орды
24643,Альянс долина Альтерака
24644,Альянс долина Альтерака
24645,Долина Альтерака Орды
24646,Аватара
24647,Оглушение
24648,Гнев деревьев
24649,Тысяча Клинков
24650,Репутация в Дарнассе
24651,Альянс долина Альтерака
24652,Долина Альтерака Орды
24653,TEST 100 STR DND
24654,Поножи из чешуи синего дракона
24655,Рукавицы из чешуи зеленого дракона
24656,Поножи из чешуи синего дракона
24657,Рукавицы из чешуи зеленого дракона
24658,Изменчивая сила
24659,Изменчивая сила
24661,Неодолимая сила
24662,Неодолимая сила
24664,Сон
24666,Увеличеный урон от магии льда 132
24667,Увеличеный урон от магии льда 72
24668,Стрела Тьмы
24669,Огненный ливень
24670,Инфернал
24671,Пинок
24672,Нечестивое бешенство
24673,Проклятие крови
24674,Пелена Тени
24675,BM ВКЛ.
24676,BM ОТКЛ.
24677,"Кладб., среднее, инициатор события"
24678,"Кладб., среднее, Альянс"
24679,"Кладб., среднее, Орда"
24680,Цепная молния
24681,Вызов кошмарных иллюзий
24682,Раздвоенная молния
24683,Грозовая туча
24684,Цепной ожог
24685,Земной шок
24686,Аспект Мар'ли
24687,Аспект Джеклик
24688,Аспект Веноксиса
24689,Аспект Текала
24690,Аспект Арлокк
24691,Заградительный огонь
24692,Власть Хаккара
24693,Потеря власти Хаккара
24694,Сила атаки - сила зверя (+574)
24696,Вызов Мурчаля
24697,Сила атаки - сила зверя (+280)
24698,Парализующий удар
24699,Исчезновение
24700,Исчезновение
24701,Горящий адреналин
24702,Аура Тыквовина
24703,Кираса чешуи сна
24704,Выкройка: кираса чешуи сна
24705,Призывание Ивового человека
24706,Бросок бомбы-вонючки
24707,Пища
24708,Костюм пирата
24709,Костюм пирата
24710,Костюм ниндзя
24711,Костюм ниндзя
24712,Костюм лепрогнома
24713,Костюм лепрогнома
24714,Обмануть
24715,Угощение
24716,Счастливый питомец
24717,Костюм пирата
24718,Костюм ниндзя
24719,Костюм лепрогнома
24720,Произвольный костюм
24721,Превращение Буру
24722,Счастливый питомец
24723,Костюм скелета
24724,Костюм скелета
24725,Изнурение
24726,Назначить агента Ноздорму
24727,Lost Badge Agent of Nozdormu DND
24728,Вызов кошмарных иллюзий
24729,Вызов кошмарных иллюзий
24730,Пушка - пригот.
24731,Огненная пушка
24732,Костюм летучей мыши
24733,Костюм летучей мыши
24734,Вызов случайного храмовника
24735,Костюм призрака
24736,Костюм призрака
24737,Костюм призрака
24740,Костюм огонька
24741,Костюм огонька
24742,Волшебные крылья
24743,Пушка - пригот.
24744,Вызов храмовника
24745,"Summon Templar, Trigger"
24746,Маскировка под Сумеречного культиста
24747,"Summon Templar Fire, Trigger"
24748,Маскировка под Сумеречного культиста
24750,Обмануть
24751,Конфета или жизнь
24752,Знак дикой природы
24753,Обмануть
24754,Пушка - пригот.
24755,Конфета или жизнь
24756,Вызов храмовника
24757,"Summon Templar Air, Trigger"
24758,Вызов храмовника
24759,"Summon Templar Earth, Trigger"
24760,Вызов храмовника
24761,"Summon Templar Water, Trigger"
24762,Инициатор вызова герцога
24763,Вызов случайного герцога
24765,Вызов герцога
24766,"Summon Duke Fire, Trigger"
24767,Тысяча Клинков
24768,Вызов герцога
24769,"Summon Duke Air, Trigger"
24770,Вызов герцога
24771,"Summon Duke Earth, Trigger"
24772,Вызов герцога
24773,"Summon Duke Water, Trigger"
24774,Повышение защиты
24775,Повышение защиты
24776,Вызов игрока
24777,Туман сна
24778,Сон
24779,Туман сна
24780,Туман сна
24781,Туман сна
24782,Маскировка под Сумеречного культиста
24783,Copy of Summon Duke
24784,Вызов случайного королевского
24785,"Summon Royal, Trigger"
24786,Вызов королевского
24787,"Summon Royal Fire, Trigger"
24788,Вызов королевского
24789,Вызов королевского
24790,Вызов королевского
24791,"Summon Royal Air, Trigger"
24792,"Summon Royal Earth, Trigger"
24793,"Summon Royal Water, Trigger"
24795,Вызов духа безумного друида
24796,Вызов духа безумного друида
24798,Copy of Well Fed
24799,Сытость
24800,Пища
24801,Рецепт копченых пустынных клецок
24802,Копченые пустынные клецки
24803,Кара духа Бездны
24804,Темное приношение
24805,Create Hive'Zora Rubbing DND
24806,Create Hive'Ashi Rubbing DND
24807,Create Hive'Regal Rubbing DND
24809,Тень души - визуальный эффект
24810,Вызов тени души
24811,Перемещение духа
24813,Всепроникающий туман
24814,Всепроникающий туман
24815,Начертание древних рун
24818,Пагубное дыхание
24819,Грозовая волна
24820,Вихрь стрел Тьмы
24821,Вихрь стрел Тьмы
24822,Вихрь стрел Тьмы
24823,Вихрь стрел Тьмы
24826,Огонь Преисподней
24827,Создание кристалла души
24828,Разбитая душа - самоцвет
24831,Пушка - пригот.
24832,Пушка - пригот.
24833,Священный камень мощи
24834,Вихрь стрел Тьмы
24835,Вихрь стрел Тьмы
24836,Вихрь стрел Тьмы
24837,Вихрь стрел Тьмы
24838,Вихрь стрел Тьмы
24839,Кислотное дыхание
24840,Ядовитое облако
24841,Вызов Тени Таэрара
24842,Вызов Тени Таэрара
24843,Вызов Тени Таэрара
24844,Грозовое дыхание
24845,Грозовое дыхание
24846,Наручи духовного огня
24847,Рукавицы духовного огня
24848,Кираса духовного огня
24849,Наручи песчаного ловца
24850,Рукавицы песчаного ловца
24851,Кираса песчаного ловца
24852,Увеличение рейтинга критического эффекта Природы
24853,Источник маны
24854,Тотем источника маны
24855,Выкройка: наручи духовного огня
24856,Выкройка: рукавицы духовного огня
24857,Чародейская вспышка
24858,Облик лунного совуха
24859,Выкройка: кираса духовного огня
24860,Выкройка: наручи песчаного ловца
24861,Выкройка: рукавицы песчаного ловца
24862,Выкройка: кираса песчаного ловца
24863,Создание приза Близз-Кона
24864,"Кошачья скорость, постоянное действие 2a"
24865,Священная сфера
24866,Кошачья скорость
24867,"Кошачья скорость, постоянное действие 1a"
24868,Удары хищника
24869,Пища
24870,Сытость
24871,Споровое облако
24872,Create Hunter Epic Staff DND
24873,Create Hunter Epic Bow DND
24874,Создание таблички призыва: Огонь
24875,Конфета Подгорода
24883,Самооглушение
24884,Земной сигиль
24885,Создание таблички призыва: Воздух
24886,Исчезновение тени Таэрара
24887,Создание таблички призыва: Земля
24888,Создание таблички призыва: Вода
24889,Создание перстня Власти Огня
24890,Создание перстня Власти Воздуха
24891,Создание перстня Власти Земли
24892,Создание перстня Власти Воды
24893,Черный сапфир
24894,Сердце дикой природы
24895,Создание Скипетра призыва: Огонь
24896,Создание Скипетра призыва: Огонь
24897,Создание Скипетра призыва: Земля
24898,Создание Скипетра призыва: Вода
24899,Сердце дикой природы - эффект медведя
24900,Сердце дикой природы - эффект кошки
24901,Рунные стигийские поножи
24902,Рунный стигийский пояс
24903,Рунные стигийские сапоги
24904,Вызов гнилого гриба
24905,Облик лунного совуха (пассивный эффект)
24906,Аура Эмерисса
24907,Аура лунного совуха
24908,Выкройка: рунические стигийские поножи
24909,Выкройка: рунический стигийский пояс
24910,Порча земли
24911,Выкройка: рунические стигийские сапоги
24912,Чернорунные рукавицы
24913,Чернорунный шлем
24914,Чернорунная кираса
24915,Чертеж: темнорунические рукавицы
24916,Чертеж: темнорунический шлем
24917,Чертеж: темноруническая кираса
24918,Ловушка-вонючка
24919,Тошнотворный запах
24920,Охрана знамени
24921,Усиление посоха
24922,Ураган
24923,Очки чести +398
24924,Тыквовинские сладости
24925,Тыквовинские сладости
24926,Тыквовинские сладости
24927,Тыквовинские сладости
24928,Летучая зараза
24929,Летучая зараза
24930,Тыквовинские сладости
24931,100 ед. здоровья
24932,Вожак стаи
24933,Пушка
24934,Вызов ДУ танка
24935,Вызов ДУ танка
24936,Управление ДУ танком
24937,Использование панели управления
24938,Закрытие панели управления
24939,Вызов Мурчаля
24940,Мундир из черного дракончика
24941,Выкройка: мундир из черного дракончика
24942,Ледяная стрела
24943,Дар природы
24944,Дар природы
24945,Дар природы
24946,Дар природы
24947,Исцеление
24948,Состояние защиты 2
24949,Defensive State 2 (DND)
24950,Создание почетного знака Песни Войны (проигрыш)
24951,Создание почетного знака Песни Войны (победитель)
24952,Почетный знак котловины Арати (побежденный)
24953,Почетный знак котловины Арати (победитель)
24954,Почетный знак долины Альтерака (побежденный)
24955,Почетный знак долины Альтерака (победитель)
24956,Туман сна
24957,Лунный огонь
24958,Исчезновение гнилых грибов
24959,500 ед. здоровья
24960,Очки чести +50
24961,Очки чести +82
24962,Очки чести +138
24963,Очки чести +228
24964,Очки чести +378
24965,Очки чести +398
24966,Очки чести +2388
24967,Гонг
24968,Мирный дух
24969,Мирный дух
24970,Мирный дух
24971,Мирный дух
24972,Мирный дух
24973,Очистка бомбы-вонючки
24974,Рой насекомых
24975,Рой насекомых
24976,Рой насекомых
24977,Рой насекомых
24978,Рой насекомых
24979,Рой насекомых
24980,Рой насекомых
24981,Рой насекомых
24982,"Удаление ""Конфета или жизнь"""
24983,Маленький мурлок - постоянное действие
24984,Маленький мурлок
24985,Вызов маленького мурлока (Синего)
24986,Вызов маленького мурлока (Зеленого)
24987,Вызов маленького мурлока (Оранжевого)
24988,Вызов маленького мурлока (Белого)
24989,Вызов маленького мурлока (Розового)
24990,Вызов маленького мурлока (Фиолетового)
24991,Убийца элементалей
24992,Демоническое преображение
24993,Кислотный взрыв
24994,Сила атаки - сила зверя (+154)
24995,Огненная глыба
24997,Большее рассеивание
24998,Исцеление Эпох
24999,Тень Малфуриона
25000,Тотем духов
25001,Тотем духов
25002,Подрыв духа
25003,Мортира
25004,Бросок кошмарного предмета
25005,Вызов ДУ дирижабля
25006,Вызов ДУ дирижабля
25007,Уголь стража проклятуна
25008,Грозовое дыхание
25009,Грозовое дыхание
25010,Грозовое дыхание
25011,Грозовое дыхание
25012,Грозовое дыхание
25013,Грозовое дыхание
25014,Грозовое дыхание
25015,Грозовое дыхание
25016,Грозовое дыхание
25017,Грозовое дыхание
25018,Вызов Ворчаля
25019,Снежная буря
25020,Щит молний
25021,Цепная молния
25022,Тыквовинская страшилка
25023,Тыквовинская страшилка
25024,Упавшая мина
25025,Земной шок
25026,Активация гномской турели
25027,Огнемет
25028,Огненный взрыв
25029,Огнемет
25030,Запуск ракеты
25031,Запуск снаряда
25032,Пулемет
25033,Грозовая туча
25034,Раздвоенная молния
25035,Появление элементалей
25036,Показатель блока 12
25037,Белый ром Рэмси
25039,Зеленый призрак - визуальный
25040,Знак Природы
25041,Знак Природы
25042,Знак Природы
25043,Аура Природы
25044,Аура Природы
25049,Взрывная волна
25050,Знак Пламени
25051,Раскол брони
25052,Кислотный плевок
25053,Отравляющий плевок
25054,Божественная кара
25055,Чародейская стрела
25056,Топот
25057,Оброненное оружие
25058,Обновление
25059,Измеримый щит
25060,Восходящий поток
25063,Увеличение угрозы
25064,Увеличенный урон от темной магии 20
25065,Увеличенный урон от огня 20
25066,Увеличенный урон от магии льда 20
25067,Увеличенное исцеление 30
