ID,NameSubtext_lang,Description_lang,AuraDescription_lang
27828,Уровень 2,Во время активности этого заклинания время наложения ваших заклинаний при получении вами урона не увеличивается. Длительность - $d.,Отсутствие увеличения времени наложения заклинаний при получении урона и увеличение шанса на сопротивление эффектам Прерывания на $s2%.
27829,,,
27830,,,
27831,,"Силы тьмы, причиняющая урон от темной магии находящимся поблизости противникам.",
27832,,,
27833,,Обучение изготовлению титановых поножей.,
27834,,Обучение изготовлению клинка мудреца.,
27835,,Обучение изготовлению Довода.,
27836,,,
27837,,"Наложение на двуручное оружие ближнего боя чар, повышающих ловкость на 25 ед.",
27838,,"Обучение наложению на двуручное оружие чар, повышающих ловкость на 25 ед.",
27839,Уровень 1,"Увеличение на дополнительные $s1% здоровья, исцеленных заклинанием ""Объятия вампира"".",
27840,Уровень 2,"Увеличение на дополнительные $s1% здоровья, исцеленных заклинанием ""Объятия вампира"".",
27841,Уровень 4,"Божественные силы снисходят на объект заклинания, повышая его дух на $s1 ед. на $d.",Дух повышен на $s1 ед.
27843,Уровень 4,,
27845,Уровень 1,,
27846,,"Уменьшение времени произнесения заклинания ""Целительное прикосновение"" на 0,15 сек.",
27847,,"Снижение расхода маны на заклинание ""Очищение"" на $s1 ед.",
27848,,"Снижение на $s1 ед. расхода маны на применение заклинаний категории ""Печать"".",
27849,,Взрыв кристалла Некрополя!,
27850,,Увеличивает защиту брони благочестия на $s1.,
27851,,"Снижает стоимость способностей ""Когти"" и ""Глубокая рана"", на $s1 ед.",
27852,,,Не бей этого типа!
27853,,"Увеличение исцеления, приносимого заклинанием ""Омоложение"", на $s1 ед.",
27855,,"Повышение эффекта заклинания ""Малая волна исцеления"" не более чем на $s1 ед.",
27857,,,"Получаемый физический урон увеличен на $s1 ед.
Выносливость понижена на $s2 ед.
$h% шанс распространения бродячей чумы при ударе."
27859,,"Увеличение урона, наносимого заклинаниями ""Земной шок"", ""Огненный шок"" и ""Ледяной шок"", на $s1 ед.",
27860,,,
27861,,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.
27862,,Нанесение плюс $s1 ед. к обычному урону находящимся поблизости противникам с отбрасыванием их назад.,
27863,,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.
27864,,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.
27865,,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.,Ваше вторжение не осталось незамеченным для Барона Ривендера. Его жертве осталось жить недолго.
27866,,,
27867,,"Вы получаете шанс приморозить к месту атакующего, нанесшего вам удар на $27868d.",
27868,,,Заморозка.
27869,,Восполнение $s1 ед. маны за счет $s2 ед. здоровья.,
27870,Уровень 2,Создает священный колодец Света. Члены вашей группы или рейда могут испить из него для восстановления $27873o1 ед. здоровья в течение $27873d. Любой полученный урон снимает данный эффект. Колодец содержит 5 зарядов целительной энергии и существует в течение $d.,
27871,Уровень 3,Создает священный колодец Света. Члены вашей группы или рейда могут испить из него для восстановления $27874o1 ед. здоровья в течение $27874d. Любой полученный урон снимает данный эффект. Колодец содержит 5 зарядов целительной энергии и существует в течение $d.,
27873,Уровень 2,,Восполнение $s1 ед. здоровья раз в $t1 сек.
27874,Уровень 3,,Восполнение $s1 ед. здоровья раз в $t1 сек.
27875,Уровень 2,,
27876,Уровень 3,,
27879,,Увеличение скорости верховой езды на $s1%.,
27880,,,Оглушение
27881,,Увеличение скорости верховой езды на $s1%.,
27882,,Увеличение скорости верховой езды на $s1%.,
27883,,,
27884,,Вызов трех учеников.,
27885,,,
27886,,,
27887,,,
27888,,,
27889,,,
27890,,,
27891,,"Нанесение $s1 ед. урона от сил природы, повышение получаемого урона от сил природы на $s2 ед. на $d.",Получаемый урон от сил природы увеличен на $s2 ед.
27892,,,
27893,,,
27894,,,
27895,,,
27896,,,
27897,,Периодически происходящий очень мощный чародейский взрыв.,Периодически происходящий очень мощный чародейский взрыв.
27900,Уровень 1,Снижение получаемого урона от заклинаний на $s1%.,
27901,Уровень 2,Снижение получаемого урона от заклинаний на $s1%.,
27902,Уровень 3,Снижение получаемого урона от заклинаний на $s1%.,
27903,Уровень 4,Снижение получаемого урона от заклинаний на $s1%.,
27904,Уровень 5,Снижение получаемого урона от заклинаний на $s1%.,
27915,,,
27919,,"Плевок летит в противника, нанося ему урон от сил природы.",
27921,,,
27922,,Солздание талисмана из уничтоженного кристалла.,
27928,,,
27929,,,
27930,,,
27931,,,
27932,,,
27933,,,
27934,,,
27935,,,
27936,,,
27937,,,
27938,,,
27939,,,
27965,,,
27978,,,
27986,,Заклинатель приобретает способность парить в нескольких метрах от земли. При левитации замедляется падение и приобретается возможность путешествовать над водообразными поверхностями.,Левитация.
27987,,Автоматическое нанесение заклинателем $17466s1 ед. урона от темной магии раз в $t1 сек. находящимся рядом противникам. Длится до отмены.,Автоматическое нанесение $27988s1 ед. урона от темной магии находящимся рядом противникам раз в $t1 сек.
27988,,,
27989,,"Создание магической взрывной волны, наносящей противникам урон от тайной магии.",
27990,,"Повержение противника в ужас, заставляющий его бежать в течение $d. Количество одновременно напуганных противников - 1.",Панический страх.
27991,,Проламывание вражеской брони и ослабление ее на $s1 ед. при каждом расколе. Можно использовать до 5 раз подряд. Длительность - $d.,Броня ослаблена.
27992,,"Молния, сжигающая ману. На каждую единицу маны, сожженную молнией, жертва получает $e1 ед. урона.",
27993,,"Нанесение плюс $s1 ед. к обычному урону ближайшим противникам, с ограничением скорости их движения на $d.",Скорость передвижения снижена на $s2%.
27994,,Похищение $o1 ед. здоровья противника за $d. и передача его заклинателю.,Потеря $o1 ед. здоровья за $d.
27995,,Увеличение скорости атак союзника на $s1% на $d.,Повышение скорости атаки на $s1%.
27998,,,
27999,,,
28000,,,
28001,,,
28006,,,
28007,,,
28008,,Вызов трех учеников.,
28009,,,
28010,,Вызов трех учеников.,
28011,,,
28012,,,
28018,,,
28020,,,
28023,,"Создает крошечный камень здоровья, способный восстановить $6262s1 ед. здоровья.

Созданные камни исчезают при выходе из игры на 15 мин. и более.",
28024,,,
28025,,,
28026,,,
28031,,,
28032,,,
28033,,,
28034,,,
28035,,,
28041,,,
28054,,,
28056,,,
28059,,,"Увеличение урона, наносимого положительно заряженными союзниками, которые находятся поблизости.
Нанесение $28062s1 ед. урона находящимся поблизости союзникам, которые не заряжены положительно, раз в $t2 сек."
28062,,,
28078,,,
28081,,"Снижение расхода энергии на вашу способность ""Коварный удар"" на $s1 ед., и на вашу способность ""Удар в спину"" на $s2 ед.",
28082,,,
28083,,,
28084,,,"Увеличение урона, наносимого отрицательно заряженными союзниками, которые находятся поблизости.
Нанесение $28085s1 ед. урона находящимся поблизости союзникам, которые не заряжены отрицательно, раз в $t2 сек."
28085,,,
28086,,,
28087,,,
28088,,Повышение на $s1% вероятности поразить противника ядом.,
28089,,,
28090,,,
28091,,,
28092,,,
28095,,,
28096,,,
28097,,,
28098,,,
28099,,,
28107,,"Увеличение эффекта скорости вашей способности ""Мясорубка"" на $s1%.","Эффект скорости вашей способности ""Мясорубка"" повышен на $s1%."
28108,,,
28109,,,
28110,,,
28111,,,
28112,,Увеличение показателя блока щитом на $s1 ед.,
28113,,Увеличение показателя блока щитом на $s1 ед.,
28114,,,Притягивание всего.
28115,,,
28116,,,
28117,,,
28118,,Увеличение вероятности нанесения критического урона на $s1%.,
28125,,Отбрасывание ближайших противников назад.,
28126,,,
28127,,,Оглушение.
28129,,,
28131,,Увеличение скорости атаки заклинателя на $s2% и наносимого им физического урона на $s1 ед. на $d.,"Наносимый физический урон увеличен на $s1.
Скорость атаки увеличена на $s2%."
28132,,,
28133,,Снятие $s1 $lболезни:болезней:болезней; с дружественной цели.,
28134,,Увеличение скорости атаки заклинателя на $s1% на $d.,Повышение скорости атаки на $s1%.
28135,,,
28136,,,
28137,,Слизь обволакивает находящиеся поблизости цели.,Нанесение $o1 ед. урона от сил природы противнику в течение $d.
28138,,,
28139,,,
28140,,,
28141,,Увеличение урона и целительного действия магических заклинаний и эффектов не более чем на $s1 ед.,
28142,,Повышает вероятность критического удара заклинаний всех участников группы в радиусе $a1 м на $s1%.,Повышает вероятность критического удара заклинаний на $s1%.
28143,,Повышение урона от магических заклинаний и эффектов исцеляющих заклинаний всех участников группы в радиусе $a1$lметра:метров:метров; не более чем на $s1 ед.,Урон от заклинаний и эффектов исцеляющих заклинаний повышен не более чем на $s1 ед.
28144,,Повышение целительного действия магических заклинаний и эффектов всех участников группы в радиусе $a1 м до $s1 ед.,Повышает целительное действие магических заклинаний и эффектов до $s1 ед.
28145,,Восполнение $s1 ед. маны раз в 5 сек. у всех участников группы в радиусе $a1 м.,Восполнение $s1 ед. маны раз в 5 сек.
28146,,"Создание портала, переносящего членов группы, использующего его в Подгород.",
28147,,,
28148,,"Создает портал, телепортирующий прикоснувшихся к нему членов группы в Каражан.",
28150,,Усиливает исцеление от заклинаний и эффектов максимум на $s1 ед.,
28151,,Усиливает исцеление от заклинаний и эффектов максимум на $s1 ед.,
28152,,Усиливает исцеление от заклинаний и эффектов максимум на $s1 ед.,
28153,,,
28154,,"Увеличивает силу атаки на $s1 ед. в облике кошки, медведя и лютого медведя.",
28155,,Повышение наносимого урона от заклинаний не более чем на 120 ед. и исцеляющих эффектов на величину вплоть до 300 ед.,"Наносимый урон от заклинаний увеличен на $s2 ед.
Исцеляющие эффекты увеличены на $s1 ед."
28156,,,Нанесение урона находящимся поблизости противникам раз в $d.
28157,,,
28158,,$s1 ед. урона от сил природы находящимся поблизости противникам раз в $t1 сек. в течение $d.,Получение $s1 ед. урона от сил природы раз в $t1 сек.
28159,,,
28160,,,
28161,,"Применяет к головному убору или поножам чары, повышающие сопротивление силам природы на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28162,,"Применяет к головному убору или поножам чары, повышающие сопротивление силам природы на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28163,,"Применяет к головному убору или поножам чары, повышающие сопротивление магии льда на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28164,,"Применяет к головному убору или поножам чары, повышающие сопротивление магии льда на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28165,,"Применяет к головному убору или поножам чары, повышающие сопротивление темной магии на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28166,,"Применяет к головному убору или поножам чары, повышающие сопротивление темной магии на 10. Не суммируется с другими чарами, действующими на эти предметы.",
28167,,"Молния, перелетающая с цели на другого находящегося поблизости противника. Заклинание поражает до $x1 целей, причем каждой следующей цели наносится все больший урон от сил природы.",
28168,,"Удар по дуге, наносящий $s1 ед. урона противникам, которые находятся в секторе перед заклинателем.",
28169,,"Инъекция мутагена, превращающего цель в поганище на $d.",Вам сделали мутагенный укол.
28175,,,
28177,,,
28179,,,
28180,,"Подарите отвергнутому игроку, чтобы подбодрить его.",Вы порадовали отвергнутого игрока.
28182,,,
28183,,,
28184,,,
28185,,,
28186,,,
28187,,,
28190,,,
28194,,,
28195,,,
28196,,,
28197,,,
28198,,,
28199,,,
28200,,"Ваши следующие 5 наносящих урон или целительных заклинаний, примененных в течение 20 сек., дадут дополнительный эффект до 40 ед. урона и до 75 ед. исцеления, суммируясь до 5 раз. Действие заканчивается после 6 наносящих урон или целительных заклинаний, либо по истечении 20 сек.",Следующие 5 вредоносных или целительных заклинаний дают дополнительный эффект.
28201,,,
28203,,,
28204,,,"Увеличение урона от заклинаний на $s1.
Увеличение эффективности лечения на $s2."
28205,,,
28206,,,Нанесение $s1 ед. физического урона всем противникам в указанной области.
28207,,,
28208,,,
28209,,,
28210,,,
28211,,Обучение изготовлению облачения Геи.,
28212,,Обучение изготовлению мерзлотных перчаток.,
28213,,Обучает шитью мерзлотного жилета.,
28214,,Обучение изготовлению ледового плаща.,
28215,,Обучение изготовлению ледовых накулачников.,
28216,,,
28217,,,
28218,,,
28219,,,
28220,,,
28221,,,
28222,,,
28223,,,
28224,,,
28225,,$d,$d
28227,,,
28228,,Обучение изготовлению снежного мундира.,
28229,,Обучение изготовлению снежных перчаток.,
28230,,Обучение изготовлению снежных наручей.,
28231,,Обучение изготовлению кирасы Ледяной Чешуи.,
28232,,Обучение изготовлению рукавиц Ледяной чешуи.,
28233,,Обучение изготовлению наручей из ледяной чешуи.,
28234,,,
28235,,,
28236,,,
28237,,,
28238,,,
28239,,,
28240,,,
28241,,,
28242,,,
28243,,,
28244,,,
28245,,Обучение изготовлению кирасы Ледяной погибели.,
28248,,Обучение изготовлению рукавиц Ледяной погибели.,
28249,,Обучение изготовлению наручей Ледяной погибели.,
28250,,,
28251,,,
28252,,,
28253,,,
28254,,,
28255,,,
28256,,,
28257,,,
28258,,,
28259,,,
28260,,,
28261,,,
28262,,,
28263,,,
28264,,Увеличение урона и целительного действия магических заклинаний и эффектов не более чем на $s1 ед.,
28265,,,
28266,,Притягивает всех к вам.,
28270,,"Превращает противника в корову, которая бродит вокруг в течение $d. Корова не может атаковать и применять заклинания, но быстро восполняет здоровье и ману. Урон снимает эффект. Одновременно действует только на одну цель. Действует только на животных, гуманоидов и зверьков.",Не способен атаковать или применять заклинания. Ускорено восполнение здоровья.
28271,Черепаха,"Превращает противника в черепаху, которая бродит вокруг в течение $d. Черепаха не может атаковать и применять заклинания, но быстро восполняет здоровье и ману. Урон снимает эффект. Одновременно действует только на одну цель. Действует только на животных, гуманоидов и зверьков.",Не способен атаковать или применять заклинания. Ускорено восполнение здоровья.
28272,Свинья,"Превращает противника в свинью, которая бродит вокруг в течение $d. Свинья не может атаковать и применять заклинания, но быстро восполняет здоровье и ману. Урон снимает эффект. Одновременно действует только на одну цель. Действует только на животных, гуманоидов и зверьков.",Не способен атаковать или применять заклинания. Ускорено восполнение здоровья.
28278,,,
28280,,,
28281,,,
28282,,Подчинение владельца воле Пеплоносца.,Навлекает на носителя волю Пеплоносца.
28284,Уровень 1,,
28285,,,
28286,,"Обучение заклинанию ""Превращение в черепаху"".",
28287,,,
28288,,,
28289,,,
28290,,,
28291,,,
28292,,,
28293,,"Молния, перелетающая с цели на другого находящегося поблизости противника. Заклинание поражает до $x1 целей, причем каждой следующей цели наносится все больший урон от сил природы.",
28294,,"Создание тотема Молний со временем существования $d., который периодически поражает находящихся поблизости противников.",
28297,,,
28298,,,
28299,,,
28301,,"Молния, сжигающая ману. На каждую единицу маны, сожженную молнией, жертва получает $e1 ед. урона.",
28304,,Взывание к силам Природы ради исцеления союзника.,
28305,,Воззвание к светлой магии для исцеления союзника.,
28306,,Воззвание к светлой магии для исцеления союзника.,
28307,,,
28308,,,
28309,,,"
Снижена скорость передвижения."
28310,,Нанесение урона от темной магии противнику и снижение скорости его передвижения на $d.,"Нанесение $s1 ед. урона от темной магии раз в секунду в течение $d.
Снижение скорости передвижения.
Паническое бегство."
28311,,"Наносит урон от сил природы, а затем дополнительный урон раз в $t2 сек. в течение $d.",Нанесение урона от сил природы раз в $t2 сек.
28313,,Увеличение вероятности повергнуть противников в ужас.,Вы бежите в ужасе!
28314,,Нанесение противнику 10% урона и оглушение его на $d.,Получение 10% урона и оглушение.
28315,,Пульсирующая аура страха.,Вы бежите в ужасе!
28316,,,
28317,,"Выстрел, наносящий противнику физический урон.",
28318,,"Выстрел, наносящий урон от сил природы и сбивающий противника с ног.",
28319,,,
28320,,,
28321,,,
28322,,,
28323,,В момент смерти сбивает с ног и оглушает ближайших противников.,Сбиты с ног и оглушены.
28324,,Соединение 40 осколков Атиеша для образования основы Атиеша.,
28325,,Увеличение показателя блока щитом на $s1 ед.,
28326,,,
28327,,,
28328,,Обучение изготовлению пульта управления паровым танком.,
28329,,,
28330,,,
28331,,Увеличение показателя блока щитом на $s1 ед.,
28332,Уровень 2,"Увеличение на $s1% эффекта усиления брони заклинаниями ""Морозный доспех"" и ""Ледяной доспех"", а также повышение до $s2% вероятности отражения заклинаний магии льда во время действия эффекта ""Защита от магии льда"".",
28333,,Наносит находящимся рядом противникам обычный урон плюс $15576s1 ед. в течение $d.,Нанесение всем находящихся рядом противникам обычного урона плюс $15576s1 ед.
28334,,Наносит находящимся рядом противникам обычный урон плюс $28335s1 ед. в течение $d.,Нанесение всем находящихся рядом противникам обычного урона плюс $28335s1 ед.
28335,,,Оглушение.
28336,,"Поражает противника не менее чем на 20% здоровья, нанося обширный урон.",
28337,,,
28338,,,
28339,,,
28340,,Автоматическое нанесение заклинателем $17466s1 ед. урона от темной магии раз в $t1 сек. находящимся рядом противникам. Длится до отмены.,Автоматическое нанесение $17466s1 ед. урона от темной магии находящимся рядом противникам раз в $t1 сек.
28341,,,
28342,,Снижение силы ближних и дальних атак на $s1 ед. на $d.,Снижение силы ближних и дальних атак на $s1 ед.
28343,Уровень 6,,
28344,,,
28345,,,
28346,,,
28347,,Увеличение силы атаки ближнего и дальнего боя на 600 ед.,Сила атаки ближнего и дальнего боя увеличена на 600 ед.
28348,,,
28349,,,
28350,,Запрет на лечение цели.,Невосприимчивость к прямому лечению.
28351,,,
28352,,,
28353,,Поднять двух скелетов павших оруженосцев.,
28354,,Изгнание скверны Саргераса из Атиеша. Может применяться только на освященной земле.,
28355,,,
28356,,,
28357,,,
28358,,,
28359,,,
28360,,Увеличение урона и целительного действия магических заклинаний и эффектов не более чем на $s1 ед.,
28361,,,
28362,,,
28364,,Physical Damage vs. units that have the ROYAL_GUARD string ID.,
28365,,,
28366,,,
28367,,,
28369,,,
28370,,,
28371,,,"Увеличение скорости атаки на $s1%.
Уве урона на $s2%."
28373,,,
28374,,,
28375,,,
28376,,,
28377,Уровень 1,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28378,Уровень 2,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28379,Уровень 3,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28380,Уровень 4,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28381,Уровень 5,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28382,Уровень 6,"Поражение противника теневой молнией, наносящей $s1 ед. урона от темной магии.",
28383,,"Открытие на $d. портала в Круговерть Пустоты, через который время от времени проходят демоны, помогающие заклинателю в бою.",
28384,,,
28386,,,
28388,,,
28389,,,
28391,,Телепортация заклинателя к враждебной цели. Освобождение заклинателя от любых оков.,Скачок...
28392,,,
28393,,Постоянное улучшение отношений с Пиратской бухтой.,
28394,,Постоянное улучшение отношений с Кабестаном.,
28395,,,
28396,,Постоянное улучшение отношений с Круговзором.,
28397,,Постоянное улучшение отношений с Прибамбасском.,
28401,,"Телепортация заклинателя на 20 метров вперед, если ничто не перекрывает путь. Освобождение заклинателя от сковывающих эффектов.",Скачок...
28402,,,
28403,,,
28404,,,
28405,,,
28406,,,Превращение сработало неправильно
28407,,"Силы тьмы, причиняющая урон от темной магии находящимся поблизости противникам.",
28408,,,
28409,,,
28410,,,"Подчинение.
Увеличение урона на $s2%.
Усиление лечения на $s3%."
28412,,Принуждение противника к паническому бегству в течение $d и нанесение ему $s1 ед. урона от темной магии. Заклинатель получает 100% урона.,Ужас.
28413,,"Невыносимые страдания, наносящие урон от темной магии раз в $t1 сек. в течение $d. Один чернокнижник может наложить проклятие только на одну цель.",Получение $s1 ед. урона от темной магии раз в $t1 сек.
28414,,,
28415,,,
28416,,,
28417,,,
28418,,"Во время действия размер цели увеличивается, наносимый урон увеличивается на 10%.","Во время действия размер цели увеличивается, наносимый урон увеличивается на 10%."
28419,,"Во время действия размер цели увеличивается, наносимый урон увеличивается на 20%.","Во время действия размер цели увеличивается, наносимый урон увеличивается на 20%."
28420,,"Во время действия размер цели увеличивается, наносимый урон увеличивается на 30%.","Во время действия размер цели увеличивается, наносимый урон увеличивается на 30%."
28421,,,
28422,,,
28423,,,
28424,,,
28425,,,
28426,,,
28427,,,
28428,,,Наносит урон от сил природы каждые $t1 сек.
28429,,,
28431,,Поражение противника и нанесение урона посредством яда всем в радиусе 10 метров от цели.,$s2 ед. урона от сил природы раз в $t2 сек.
28432,,,
28433,,"Заклинатель жертвует жизнью, нанося $s1 ед. урона от сил природы находящимся поблизости противникам.",
28434,,,Скорость передвижения снижена на $s2%.
28437,,"Наносит противнику и его ближайшим союзникам урон от оружия, увеличенный на $s1 ед. Захватывает до $x1 целей.",
28438,,,
28439,,,
28440,,Снижение действующих на противников целительных эффектов на $s1% на $d.,Снижение эффективности лечения на $s1%.
28441,,Подчинение владельца воле Пеплоносца.,
28442,,Подчинение владельца воле Пеплоносца.,
28443,,,
28444,,,
28445,,,Оглушение.
28446,,,
28447,,"Выброс энергии, сбивающий всех ближайших противников с ног, наносящий $s1 ед. урона от темной магии и полностью нейтрализующий угрозу.",
28448,,"Силы тьмы, причиняющая урон от темной магии находящимся поблизости противникам.",
28449,,,
28450,,"Создание магической взрывной волны, наносящей противникам урон от тайной магии.",
28452,,,
28453,,,
28454,,,
28455,,,
28456,,"Нанесение противнику $s1 ед. урона и оглушение его на $d. Ваша атака автоматически прервется, и цель должна будет находиться перед вами. При получении оглушенной целью любого повреждения она вновь придет в себя.",Паралич.
28457,,,
28458,,,
28459,,,
28460,,,
28461,,,
28462,,,
28463,,,
28464,,Обучение изготовлению кирасы Железной лозы.,
28465,,Обучение изготовлению перчаток Железной лозы.,
28466,,Обучение изготовлению пояса Железной лозы.,
28467,,,Исцеление ухудшено на $s1%.
28468,,Повышение физического урона. Нанесенного заклинателемна $s1 ед. в течение $d.,Нанесенный физический урон повышен на $s1 ед.
28469,,Заклинание используется для обмана призрака.,Вы ПРИВИДЕЙСТВУЕТЕ!!!
28470,,,Увеличение урона на $s2%.
28471,,,
28472,,,
28473,,,
28474,,,
28475,,Обучение изготовлению ежевичного шлема.,
28476,,Обучение изготовлению ежевичных сапог.,
28477,,Обучение изготовлению ежевичного пояса.,
28478,,Заклинание наносит противнику урон от магии льда и замедляет скорость его передвижения на $d.,Замедленное движение.
28479,,Нанесение ближайшим противникам урона от магии льда и снижение скорости их передвижения на $d.,Замедленное движение.
28480,,,
28481,,,
28482,,,
28483,,Обучение изготовлению лесного жилета.,
28484,,Обучение изготовлению Лесной короны.,
28485,,Обучение изготовлению лесных наплечников.,
28487,,Right Click to summon and dismiss your pet.,
28498,,,Нанесенный физический урон повышен на $s1 ед.
28505,,Right Click to summon and dismiss your pet.,
28522,,,Заморозка.
28523,,,
28524,,,
28526,,,
28529,,,
28530,,Увеличение урона и целительного действия магических заклинаний и эффектов не более чем на $s1 ед.,
28531,,Наносит $s1 ед. урона от магии льда в секунду.,Нанесение $s1 ед. урона от магии льда в секунду.
28532,,,
28533,,,
28534,,,
28535,,,
28539,,Повышение урона от залпа на $s1%.,
28541,,"Увеличение на $s1% наносимого урона и объема восполняемого здоровья при использовании заклинания ""Лик смерти"".",
28542,,,"Похищение $s1 ед. здоровья, исцеление Сафирона на $*2;s1 раз в $t1 сек."
28547,,,"Наносит $s1 ед. урона раз в $t1 сек.
Замедляет скорость передвижения на $s2%."
28559,,Заклинатель становится неуловимым.,Неуловимость.
28560,,,
28561,,,
28574,,"Усиление брони на величину, равную $s1% от значения интеллекта.",
28592,Уровень 2,"Ваши ледяные заклинания получают $h% шанс обрести эффект Зимней Стужи, что увеличит их шанс нанести врагу критического урона на $12579s1% в течение $12579d. Эффект может суммироваться до $12579u раз.",
28593,Уровень 3,"Ваши ледяные заклинания получают $h% шанс обрести эффект Зимней Стужи, что увеличит их шанс нанести врагу критического урона на $12579s1% в течение $12579d. Эффект может суммироваться до $12579u раз.",
28594,Уровень 4,"Ваши ледяные заклинания получают $h% шанс обрести эффект Зимней Стужи, что увеличит их шанс нанести врагу критического урона на $12579s1% в течение $12579d. Эффект может суммироваться до $12579u раз.",
28595,Уровень 5,"Ваши ледяные заклинания получают $h% шанс обрести эффект Зимней Стужи, что увеличит их шанс нанести врагу критического урона на $12579s1% в течение $12579d. Эффект может суммироваться до $12579u раз.",
28598,,,
28599,,"Силы тьмы, причиняющая урон от темной магии находящимся поблизости противникам.",
28601,,,
28605,,,
28608,Уровень 6,"Проклинает цель, вводит ее в состояние агонии и наносит ей в течение $d. постепенно нарастающий урон. Общая величина урона - $o1. Каждый чернокнижник может наложить только одно заклинание проклятия на каждую цель.",$o1 ед. урона от темной магии за $d.
28609,Уровень 5,Поглощает $s1 ед. урона от магии льда. Время действия – $d.,Поглощает урон от магии льда.
28610,Уровень 4,Поглощает $s1 ед. урона от темной магии. Время действия – $d.,Поглощает урон от темной магии.
28611,Уровень 4,"Обучение заклинанию ""Оберег Тьмы"" (уровень 4).",
28612,Уровень 7,"Создает $s1 $lплюшки:плюшек:плюшек; с корицей, чтобы обеспечить мага и $gего:ее; союзников едой.

Сотворенные предметы исчезают, если выйти из игры более чем на 15 минут.",
28613,Уровень 7,"Обучение заклинанию ""Сотворение пищи"" (уровень 7).",
28614,,Бросок острого шипа.,
28615,,Бросок острого шипа.,
28616,,"Восполняет $o1 ед. здоровья за $d. Действие прерывается, если встать с места.",Восполнение $/5;s1 ед. здоровья в сек.
28617,,,
28618,,,
28619,,,
28620,,,
28621,,,
28622,,,"Оглушение.
$s2 ед. урона раз в $t2 сек."
28627,,,
28628,,,
28629,,,
28663,,,
28673,,,
28679,,Снижение количества здоровья и маны противника на $s1%.,Все характеристики снижены на $s1%.
28680,,Снижает сопротивление магии целей ваших заклинаний на $s1.,
28681,,,Весь наносимый урон увеличен на $s1%.
28682,,,Вероятность нанесения критического урона заклинаниями огня увеличена на $s1%.
28683,Уровень 1,Прыжок вперед до $a1 м.,
28686,,Усиливает исцеление от заклинаний и эффектов максимум на $s1 ед.,
28687,,Увеличение урона и целительного действия магических заклинаний и эффектов не более чем на $s1 ед.,
